tau_drug,tau_kraken,accuracy,macro_f1,kraken_sens,kraken_spec,none_sens,none_spec,triton_sens,triton_spec,coral_sens,coral_spec
0.47,0.11,0.3563218390804598,0.22936706734450882,0.4827586206896552,0.43349753694581283,0.6153846153846154,0.7197452229299363,0.0196078431372549,0.9761904761904762,0.0,0.9812206572769953
0.47,0.13,0.3524904214559387,0.2409236842999235,0.43103448275862066,0.4482758620689655,0.6153846153846154,0.7197452229299363,0.0392156862745098,0.9714285714285714,0.020833333333333332,0.9671361502347418
0.47,0.15,0.3563218390804598,0.24940965665206938,0.43103448275862066,0.4630541871921182,0.6153846153846154,0.7197452229299363,0.058823529411764705,0.9666666666666667,0.020833333333333332,0.9624413145539906
0.47,0.17,0.367816091954023,0.2736391689221878,0.43103448275862066,0.4975369458128079,0.6153846153846154,0.7197452229299363,0.09803921568627451,0.9571428571428572,0.041666666666666664,0.9530516431924883
0.47,0.19,0.3716475095785441,0.2813460949403092,0.43103448275862066,0.5221674876847291,0.6153846153846154,0.7197452229299363,0.09803921568627451,0.9428571428571428,0.0625,0.9483568075117371
0.47,0.21,0.38697318007662834,0.31398782321428276,0.41379310344827586,0.5615763546798029,0.6153846153846154,0.7197452229299363,0.1568627450980392,0.9380952380952381,0.10416666666666667,0.9342723004694836
0.47,0.23,0.39846743295019155,0.33672557109534795,0.39655172413793105,0.6009852216748769,0.6153846153846154,0.7197452229299363,0.17647058823529413,0.9285714285714286,0.16666666666666666,0.92018779342723
0.47,0.25,0.39846743295019155,0.3421390125744705,0.3448275862068966,0.6551724137931034,0.6153846153846154,0.7197452229299363,0.21568627450980393,0.9142857142857143,0.1875,0.8826291079812206
0.47,0.27,0.40229885057471265,0.34887146378091966,0.3275862068965517,0.6798029556650246,0.6153846153846154,0.7197452229299363,0.21568627450980393,0.9047619047619048,0.22916666666666666,0.8732394366197183
0.47,0.29,0.4099616858237548,0.3584947501012984,0.3275862068965517,0.7093596059113301,0.6153846153846154,0.7197452229299363,0.21568627450980393,0.8952380952380953,0.2708333333333333,0.863849765258216
0.47,0.31,0.41762452107279696,0.37011419874927165,0.29310344827586204,0.7438423645320197,0.6153846153846154,0.7197452229299363,0.23529411764705882,0.8904761904761904,0.3333333333333333,0.8450704225352113
0.47,0.33,0.42528735632183906,0.38235761584404937,0.25862068965517243,0.7635467980295566,0.6153846153846154,0.7197452229299363,0.3137254901960784,0.8809523809523809,0.3333333333333333,0.8450704225352113
0.47,0.35,0.4329501915708812,0.391154833944158,0.25862068965517243,0.7881773399014779,0.6153846153846154,0.7197452229299363,0.3333333333333333,0.8809523809523809,0.3541666666666667,0.8309859154929577
0.47,0.37,0.44061302681992337,0.40020569145759294,0.2413793103448276,0.8078817733990148,0.6153846153846154,0.7197452229299363,0.39215686274509803,0.8714285714285714,0.3541666666666667,0.8309859154929577
0.47,0.39,0.4444444444444444,0.4041469528280299,0.2413793103448276,0.8226600985221675,0.6153846153846154,0.7197452229299363,0.39215686274509803,0.8666666666666667,0.375,0.8262910798122066
0.47,0.41,0.4367816091954023,0.39408563134978236,0.20689655172413793,0.8226600985221675,0.6153846153846154,0.7197452229299363,0.39215686274509803,0.861904761904762,0.375,0.8215962441314554
0.47,0.43,0.4444444444444444,0.4022726958230414,0.20689655172413793,0.8472906403940886,0.6153846153846154,0.7197452229299363,0.4117647058823529,0.861904761904762,0.3958333333333333,0.8075117370892019
0.47,0.45,0.4482758620689655,0.406233752569119,0.20689655172413793,0.8571428571428571,0.6153846153846154,0.7197452229299363,0.4117647058823529,0.8571428571428571,0.4166666666666667,0.8075117370892019
0.47,0.47,0.4444444444444444,0.3995441246143775,0.1896551724137931,0.8768472906403941,0.6153846153846154,0.7197452229299363,0.4117647058823529,0.8428571428571429,0.4166666666666667,0.7981220657276995
0.47,0.49,0.4444444444444444,0.39838491669425136,0.1896551724137931,0.9064039408866995,0.6153846153846154,0.7197452229299363,0.4117647058823529,0.8285714285714286,0.4166666666666667,0.784037558685446
0.47,0.51,0.4482758620689655,0.401006241877496,0.1724137931034483,0.916256157635468,0.6153846153846154,0.7197452229299363,0.4117647058823529,0.8285714285714286,0.4583333333333333,0.7793427230046949
0.47,0.53,0.4367816091954023,0.3817249656109256,0.1206896551724138,0.9261083743842364,0.6153846153846154,0.7197452229299363,0.4117647058823529,0.8142857142857143,0.4583333333333333,0.7699530516431925
0.47,0.55,0.4367816091954023,0.38082547269675426,0.1206896551724138,0.9458128078817734,0.6153846153846154,0.7197452229299363,0.4117647058823529,0.8047619047619048,0.4583333333333333,0.7605633802816901
0.47,0.57,0.421455938697318,0.35154645170751936,0.05172413793103448,0.9556650246305419,0.6153846153846154,0.7197452229299363,0.4117647058823529,0.7857142857142857,0.4583333333333333,0.7511737089201878
0.47,0.59,0.421455938697318,0.35154645170751936,0.05172413793103448,0.9556650246305419,0.6153846153846154,0.7197452229299363,0.4117647058823529,0.7857142857142857,0.4583333333333333,0.7511737089201878
0.47,0.61,0.41762452107279696,0.343392868322946,0.034482758620689655,0.9605911330049262,0.6153846153846154,0.7197452229299363,0.4117647058823529,0.7857142857142857,0.4583333333333333,0.7417840375586855
0.47,0.63,0.41762452107279696,0.343392868322946,0.034482758620689655,0.9605911330049262,0.6153846153846154,0.7197452229299363,0.4117647058823529,0.7857142857142857,0.4583333333333333,0.7417840375586855
0.47,0.65,0.41762452107279696,0.343392868322946,0.034482758620689655,0.9605911330049262,0.6153846153846154,0.7197452229299363,0.4117647058823529,0.7857142857142857,0.4583333333333333,0.7417840375586855
0.47,0.67,0.41762452107279696,0.34291394640592043,0.034482758620689655,0.9655172413793104,0.6153846153846154,0.7197452229299363,0.4117647058823529,0.7857142857142857,0.4583333333333333,0.7370892018779343
0.47,0.69,0.41379310344827586,0.33377080379946217,0.017241379310344827,0.9753694581280788,0.6153846153846154,0.7197452229299363,0.4117647058823529,0.7857142857142857,0.4583333333333333,0.7230046948356808
0.47,0.71,0.41379310344827586,0.333134272839838,0.017241379310344827,0.9802955665024631,0.6153846153846154,0.7197452229299363,0.4117647058823529,0.780952380952381,0.4583333333333333,0.7230046948356808
0.47,0.73,0.4099616858237548,0.3237940749594468,0.0,0.9852216748768473,0.6153846153846154,0.7197452229299363,0.4117647058823529,0.7761904761904762,0.4583333333333333,0.7183098591549296
0.47,0.75,0.4099616858237548,0.32314815599291713,0.0,0.9901477832512315,0.6153846153846154,0.7197452229299363,0.4117647058823529,0.7761904761904762,0.4583333333333333,0.7136150234741784
0.47,0.77,0.4099616858237548,0.32314815599291713,0.0,0.9901477832512315,0.6153846153846154,0.7197452229299363,0.4117647058823529,0.7761904761904762,0.4583333333333333,0.7136150234741784
0.47,0.79,0.4099616858237548,0.32251202367739545,0.0,0.9950738916256158,0.6153846153846154,0.7197452229299363,0.4117647058823529,0.7761904761904762,0.4583333333333333,0.7089201877934272
0.47,0.81,0.4099616858237548,0.32251202367739545,0.0,0.9950738916256158,0.6153846153846154,0.7197452229299363,0.4117647058823529,0.7761904761904762,0.4583333333333333,0.7089201877934272
0.47,0.83,0.4099616858237548,0.32251202367739545,0.0,0.9950738916256158,0.6153846153846154,0.7197452229299363,0.4117647058823529,0.7761904761904762,0.4583333333333333,0.7089201877934272
0.47,0.85,0.4099616858237548,0.3217767295597484,0.0,1.0,0.6153846153846154,0.7197452229299363,0.4117647058823529,0.7714285714285715,0.4583333333333333,0.7089201877934272
0.47,0.87,0.4099616858237548,0.3217767295597484,0.0,1.0,0.6153846153846154,0.7197452229299363,0.4117647058823529,0.7714285714285715,0.4583333333333333,0.7089201877934272
0.47,0.89,0.4099616858237548,0.3217767295597484,0.0,1.0,0.6153846153846154,0.7197452229299363,0.4117647058823529,0.7714285714285715,0.4583333333333333,0.7089201877934272
0.47,0.91,0.4099616858237548,0.3217767295597484,0.0,1.0,0.6153846153846154,0.7197452229299363,0.4117647058823529,0.7714285714285715,0.4583333333333333,0.7089201877934272
0.47,0.93,0.4099616858237548,0.3217767295597484,0.0,1.0,0.6153846153846154,0.7197452229299363,0.4117647058823529,0.7714285714285715,0.4583333333333333,0.7089201877934272
0.47,0.95,0.4099616858237548,0.3217767295597484,0.0,1.0,0.6153846153846154,0.7197452229299363,0.4117647058823529,0.7714285714285715,0.4583333333333333,0.7089201877934272
0.49,0.05,0.36398467432950193,0.22208282472082824,0.46551724137931033,0.4236453201970443,0.6538461538461539,0.7006369426751592,0.0,1.0,0.0,0.9906103286384976
0.49,0.07,0.36398467432950193,0.22241532065698902,0.46551724137931033,0.42857142857142855,0.6538461538461539,0.7006369426751592,0.0,0.9952380952380953,0.0,0.9906103286384976
0.49,0.09,0.36015325670498083,0.22090770720907707,0.4482758620689655,0.43842364532019706,0.6538461538461539,0.7006369426751592,0.0,0.9857142857142858,0.0,0.9859154929577465
0.49,0.11,0.36398467432950193,0.2310333806554233,0.4482758620689655,0.458128078817734,0.6538461538461539,0.7006369426751592,0.0196078431372549,0.9761904761904762,0.0,0.9812206572769953
0.49,0.13,0.36015325670498083,0.24229907828941316,0.39655172413793105,0.4729064039408867,0.6538461538461539,0.7006369426751592,0.0392156862745098,0.9714285714285714,0.020833333333333332,0.9671361502347418
0.49,0.15,0.36398467432950193,0.2507753974736612,0.39655172413793105,0.4876847290640394,0.6538461538461539,0.7006369426751592,0.058823529411764705,0.9666666666666667,0.020833333333333332,0.9624413145539906
0.49,0.17,0.37547892720306514,0.2749860882537502,0.39655172413793105,0.5221674876847291,0.6538461538461539,0.7006369426751592,0.09803921568627451,0.9571428571428572,0.041666666666666664,0.9530516431924883
0.49,0.19,0.3793103448275862,0.28268338426126743,0.39655172413793105,0.5467980295566502,0.6538461538461539,0.7006369426751592,0.09803921568627451,0.9428571428571428,0.0625,0.9483568075117371
0.49,0.21,0.3946360153256705,0.31519330067559514,0.3793103448275862,0.5862068965517241,0.6538461538461539,0.7006369426751592,0.1568627450980392,0.9380952380952381,0.10416666666666667,0.9342723004694836
0.49,0.23,0.4061302681992337,0.3377875975843276,0.3620689655172414,0.625615763546798,0.6538461538461539,0.7006369426751592,0.17647058823529413,0.9285714285714286,0.16666666666666666,0.92018779342723
0.49,0.25,0.4061302681992337,0.3427089775670417,0.3103448275862069,0.6798029556650246,0.6538461538461539,0.7006369426751592,0.21568627450980393,0.9142857142857143,0.1875,0.8826291079812206
0.49,0.27,0.4099616858237548,0.3492407636192747,0.29310344827586204,0.7044334975369458,0.6538461538461539,0.7006369426751592,0.21568627450980393,0.9047619047619048,0.22916666666666666,0.8732394366197183
0.49,0.29,0.41762452107279696,0.3588410271191411,0.29310344827586204,0.7339901477832512,0.6538461538461539,0.7006369426751592,0.21568627450980393,0.8952380952380953,0.2708333333333333,0.863849765258216
0.49,0.31,0.42528735632183906,0.36999281021710023,0.25862068965517243,0.7684729064039408,0.6538461538461539,0.7006369426751592,0.23529411764705882,0.8904761904761904,0.3333333333333333,0.8450704225352113
0.49,0.33,0.4329501915708812,0.38169943395541467,0.22413793103448276,0.7881773399014779,0.6538461538461539,0.7006369426751592,0.3137254901960784,0.8809523809523809,0.3333333333333333,0.8450704225352113
0.49,0.35,0.44061302681992337,0.39073990010578613,0.22413793103448276,0.8078817733990148,0.6538461538461539,0.7006369426751592,0.3333333333333333,0.8809523809523809,0.3541666666666667,0.8356807511737089
0.49,0.37,0.4482758620689655,0.3994348150218992,0.20689655172413793,0.8275862068965517,0.6538461538461539,0.7006369426751592,0.39215686274509803,0.8714285714285714,0.3541666666666667,0.8356807511737089
0.49,0.39,0.4521072796934866,0.4033200660920242,0.20689655172413793,0.8423645320197044,0.6538461538461539,0.7006369426751592,0.39215686274509803,0.8666666666666667,0.375,0.8309859154929577
0.49,0.41,0.4482758620689655,0.39794188121471297,0.1896551724137931,0.8423645320197044,0.6538461538461539,0.7006369426751592,0.39215686274509803,0.861904761904762,0.375,0.8309859154929577
0.49,0.43,0.4521072796934866,0.40162685423423616,0.1896551724137931,0.8620689655172413,0.6538461538461539,0.7006369426751592,0.4117647058823529,0.861904761904762,0.375,0.8169014084507042
0.49,0.45,0.4559386973180077,0.4057096963746389,0.1896551724137931,0.8719211822660099,0.6538461538461539,0.7006369426751592,0.4117647058823529,0.8571428571428571,0.3958333333333333,0.8169014084507042
0.49,0.47,0.4521072796934866,0.39876966007102993,0.1724137931034483,0.8916256157635468,0.6538461538461539,0.7006369426751592,0.4117647058823529,0.8428571428571429,0.3958333333333333,0.8075117370892019
0.49,0.49,0.4521072796934866,0.39758275888412875,0.1724137931034483,0.9211822660098522,0.6538461538461539,0.7006369426751592,0.4117647058823529,0.8285714285714286,0.3958333333333333,0.7934272300469484
0.49,0.51,0.4559386973180077,0.40013418248818394,0.15517241379310345,0.9310344827586207,0.6538461538461539,0.7006369426751592,0.4117647058823529,0.8285714285714286,0.4375,0.7887323943661971
0.49,0.53,0.4444444444444444,0.3798366617369427,0.10344827586206896,0.9408866995073891,0.6538461538461539,0.7006369426751592,0.4117647058823529,0.8142857142857143,0.4375,0.7793427230046949
0.49,0.55,0.4444444444444444,0.37901097568936093,0.10344827586206896,0.9556650246305419,0.6538461538461539,0.7006369426751592,0.4117647058823529,0.8047619047619048,0.4375,0.7746478873239436
0.49,0.57,0.4329501915708812,0.3560625005788806,0.05172413793103448,0.9655172413793104,0.6538461538461539,0.7006369426751592,0.4117647058823529,0.7904761904761904,0.4375,0.7652582159624414
0.49,0.59,0.4329501915708812,0.3560625005788806,0.05172413793103448,0.9655172413793104,0.6538461538461539,0.7006369426751592,0.4117647058823529,0.7904761904761904,0.4375,0.7652582159624414
0.49,0.61,0.42911877394636017,0.3476967575874691,0.034482758620689655,0.9704433497536946,0.6538461538461539,0.7006369426751592,0.4117647058823529,0.7904761904761904,0.4375,0.755868544600939
0.49,0.63,0.42911877394636017,0.3476967575874691,0.034482758620689655,0.9704433497536946,0.6538461538461539,0.7006369426751592,0.4117647058823529,0.7904761904761904,0.4375,0.755868544600939
0.49,0.65,0.42911877394636017,0.3476967575874691,0.034482758620689655,0.9704433497536946,0.6538461538461539,0.7006369426751592,0.4117647058823529,0.7904761904761904,0.4375,0.755868544600939
0.49,0.67,0.42911877394636017,0.3472185720869289,0.034482758620689655,0.9753694581280788,0.6538461538461539,0.7006369426751592,0.4117647058823529,0.7904761904761904,0.4375,0.7511737089201878
0.49,0.69,0.42528735632183906,0.3383823102231684,0.017241379310344827,0.9802955665024631,0.6538461538461539,0.7006369426751592,0.4117647058823529,0.7904761904761904,0.4375,0.7417840375586855
0.49,0.71,0.42528735632183906,0.3383823102231684,0.017241379310344827,0.9802955665024631,0.6538461538461539,0.7006369426751592,0.4117647058823529,0.7904761904761904,0.4375,0.7417840375586855
0.49,0.73,0.421455938697318,0.3289947312961012,0.0,0.9852216748768473,0.6538461538461539,0.7006369426751592,0.4117647058823529,0.7857142857142857,0.4375,0.7370892018779343
0.49,0.75,0.421455938697318,0.3283280646294345,0.0,0.9901477832512315,0.6538461538461539,0.7006369426751592,0.4117647058823529,0.7857142857142857,0.4375,0.7323943661971831
0.49,0.77,0.421455938697318,0.3283280646294345,0.0,0.9901477832512315,0.6538461538461539,0.7006369426751592,0.4117647058823529,0.7857142857142857,0.4375,0.7323943661971831
0.49,0.79,0.421455938697318,0.3276718966504319,0.0,0.9950738916256158,0.6538461538461539,0.7006369426751592,0.4117647058823529,0.7857142857142857,0.4375,0.7276995305164319
0.49,0.81,0.421455938697318,0.3276718966504319,0.0,0.9950738916256158,0.6538461538461539,0.7006369426751592,0.4117647058823529,0.7857142857142857,0.4375,0.7276995305164319
0.49,0.83,0.421455938697318,0.3276718966504319,0.0,0.9950738916256158,0.6538461538461539,0.7006369426751592,0.4117647058823529,0.7857142857142857,0.4375,0.7276995305164319
0.49,0.85,0.421455938697318,0.32691135775429975,0.0,1.0,0.6538461538461539,0.7006369426751592,0.4117647058823529,0.780952380952381,0.4375,0.7276995305164319
0.49,0.87,0.421455938697318,0.32691135775429975,0.0,1.0,0.6538461538461539,0.7006369426751592,0.4117647058823529,0.780952380952381,0.4375,0.7276995305164319
0.49,0.89,0.421455938697318,0.32691135775429975,0.0,1.0,0.6538461538461539,0.7006369426751592,0.4117647058823529,0.780952380952381,0.4375,0.7276995305164319
0.49,0.91,0.421455938697318,0.32691135775429975,0.0,1.0,0.6538461538461539,0.7006369426751592,0.4117647058823529,0.780952380952381,0.4375,0.7276995305164319
0.49,0.93,0.421455938697318,0.32691135775429975,0.0,1.0,0.6538461538461539,0.7006369426751592,0.4117647058823529,0.780952380952381,0.4375,0.7276995305164319
0.49,0.95,0.421455938697318,0.32691135775429975,0.0,1.0,0.6538461538461539,0.7006369426751592,0.4117647058823529,0.780952380952381,0.4375,0.7276995305164319
0.51,0.05,0.3716475095785441,0.22549685363755717,0.46551724137931033,0.43842364532019706,0.6730769230769231,0.6942675159235668,0.0,1.0,0.0,0.9906103286384976
0.51,0.07,0.3716475095785441,0.22583947583947583,0.46551724137931033,0.4433497536945813,0.6730769230769231,0.6942675159235668,0.0,0.9952380952380953,0.0,0.9906103286384976
0.51,0.09,0.367816091954023,0.2243243243243243,0.4482758620689655,0.45320197044334976,0.6730769230769231,0.6942675159235668,0.0,0.9857142857142858,0.0,0.9859154929577465
0.51,0.11,0.3716475095785441,0.23449241470734997,0.4482758620689655,0.4729064039408867,0.6730769230769231,0.6942675159235668,0.0196078431372549,0.9761904761904762,0.0,0.9812206572769953
0.51,0.13,0.367816091954023,0.24569754379076414,0.39655172413793105,0.4876847290640394,0.6730769230769231,0.6942675159235668,0.0392156862745098,0.9714285714285714,0.020833333333333332,0.9671361502347418
0.51,0.15,0.3716475095785441,0.2542065646034585,0.39655172413793105,0.5024630541871922,0.6730769230769231,0.6942675159235668,0.058823529411764705,0.9666666666666667,0.020833333333333332,0.9624413145539906
0.51,0.17,0.3831417624521073,0.27850014850014854,0.39655172413793105,0.5369458128078818,0.6730769230769231,0.6942675159235668,0.09803921568627451,0.9571428571428572,0.041666666666666664,0.9530516431924883
0.51,0.19,0.38697318007662834,0.2862629707506367,0.39655172413793105,0.5615763546798029,0.6730769230769231,0.6942675159235668,0.09803921568627451,0.9428571428571428,0.0625,0.9483568075117371
0.51,0.21,0.40229885057471265,0.3188496274154937,0.3793103448275862,0.6009852216748769,0.6730769230769231,0.6942675159235668,0.1568627450980392,0.9380952380952381,0.10416666666666667,0.9342723004694836
0.51,0.23,0.41379310344827586,0.34153112557402393,0.3620689655172414,0.6403940886699507,0.6730769230769231,0.6942675159235668,0.17647058823529413,0.9285714285714286,0.16666666666666666,0.92018779342723
0.51,0.25,0.41379310344827586,0.34650309774249327,0.3103448275862069,0.6945812807881774,0.6730769230769231,0.6942675159235668,0.21568627450980393,0.9142857142857143,0.1875,0.8826291079812206
0.51,0.27,0.41762452107279696,0.3530782561553974,0.29310344827586204,0.7192118226600985,0.6730769230769231,0.6942675159235668,0.21568627450980393,0.9047619047619048,0.22916666666666666,0.8732394366197183
0.51,0.29,0.42528735632183906,0.3628163878163878,0.29310344827586204,0.7487684729064039,0.6730769230769231,0.6942675159235668,0.21568627450980393,0.8952380952380953,0.2708333333333333,0.863849765258216
0.51,0.31,0.42911877394636017,0.3691094215520211,0.25862068965517243,0.7783251231527094,0.6730769230769231,0.6942675159235668,0.23529411764705882,0.8904761904761904,0.3125,0.8450704225352113
0.51,0.33,0.4367816091954023,0.3807748936825024,0.22413793103448276,0.7980295566502463,0.6730769230769231,0.6942675159235668,0.3137254901960784,0.8809523809523809,0.3125,0.8450704225352113
0.51,0.35,0.4444444444444444,0.3900487731132893,0.22413793103448276,0.8177339901477833,0.6730769230769231,0.6942675159235668,0.3333333333333333,0.8809523809523809,0.3333333333333333,0.8356807511737089
0.51,0.37,0.4521072796934866,0.39875898197673515,0.20689655172413793,0.8374384236453202,0.6730769230769231,0.6942675159235668,0.39215686274509803,0.8714285714285714,0.3333333333333333,0.8356807511737089
0.51,0.39,0.4559386973180077,0.4028261745093428,0.20689655172413793,0.8522167487684729,0.6730769230769231,0.6942675159235668,0.39215686274509803,0.8666666666666667,0.3541666666666667,0.8309859154929577
0.51,0.41,0.4521072796934866,0.3973716290547974,0.1896551724137931,0.8522167487684729,0.6730769230769231,0.6942675159235668,0.39215686274509803,0.861904761904762,0.3541666666666667,0.8309859154929577
0.51,0.43,0.4559386973180077,0.4014339922085885,0.1896551724137931,0.8669950738916257,0.6730769230769231,0.6942675159235668,0.4117647058823529,0.861904761904762,0.3541666666666667,0.8215962441314554
0.51,0.45,0.45977011494252873,0.40564793396457977,0.1896551724137931,0.8768472906403941,0.6730769230769231,0.6942675159235668,0.4117647058823529,0.8571428571428571,0.375,0.8215962441314554
0.51,0.47,0.4559386973180077,0.398743093315915,0.1724137931034483,0.896551724137931,0.6730769230769231,0.6942675159235668,0.4117647058823529,0.8428571428571429,0.375,0.812206572769953
0.51,0.49,0.4559386973180077,0.3976896510747511,0.1724137931034483,0.9261083743842364,0.6730769230769231,0.6942675159235668,0.4117647058823529,0.8285714285714286,0.375,0.7981220657276995
0.51,0.51,0.45977011494252873,0.4004155941655942,0.15517241379310345,0.9359605911330049,0.6730769230769231,0.6942675159235668,0.4117647058823529,0.8285714285714286,0.4166666666666667,0.7934272300469484
0.51,0.53,0.4482758620689655,0.3799715504978663,0.10344827586206896,0.9458128078817734,0.6730769230769231,0.6942675159235668,0.4117647058823529,0.8142857142857143,0.4166666666666667,0.784037558685446
0.51,0.55,0.4482758620689655,0.37920120004575564,0.10344827586206896,0.9605911330049262,0.6730769230769231,0.6942675159235668,0.4117647058823529,0.8047619047619048,0.4166666666666667,0.7793427230046949
0.51,0.57,0.4367816091954023,0.356033044208546,0.05172413793103448,0.9704433497536946,0.6730769230769231,0.6942675159235668,0.4117647058823529,0.7904761904761904,0.4166666666666667,0.7699530516431925
0.51,0.59,0.4367816091954023,0.356033044208546,0.05172413793103448,0.9704433497536946,0.6730769230769231,0.6942675159235668,0.4117647058823529,0.7904761904761904,0.4166666666666667,0.7699530516431925
0.51,0.61,0.4329501915708812,0.3475931278669615,0.034482758620689655,0.9753694581280788,0.6730769230769231,0.6942675159235668,0.4117647058823529,0.7904761904761904,0.4166666666666667,0.7605633802816901
0.51,0.63,0.4329501915708812,0.3475931278669615,0.034482758620689655,0.9753694581280788,0.6730769230769231,0.6942675159235668,0.4117647058823529,0.7904761904761904,0.4166666666666667,0.7605633802816901
0.51,0.65,0.4329501915708812,0.3475931278669615,0.034482758620689655,0.9753694581280788,0.6730769230769231,0.6942675159235668,0.4117647058823529,0.7904761904761904,0.4166666666666667,0.7605633802816901
0.51,0.67,0.4329501915708812,0.3471332323703013,0.034482758620689655,0.9802955665024631,0.6730769230769231,0.6942675159235668,0.4117647058823529,0.7904761904761904,0.4166666666666667,0.755868544600939
0.51,0.69,0.42911877394636017,0.3387560350726495,0.017241379310344827,0.9802955665024631,0.6730769230769231,0.6942675159235668,0.4117647058823529,0.7904761904761904,0.4166666666666667,0.7511737089201878
0.51,0.71,0.42911877394636017,0.3387560350726495,0.017241379310344827,0.9802955665024631,0.6730769230769231,0.6942675159235668,0.4117647058823529,0.7904761904761904,0.4166666666666667,0.7511737089201878
0.51,0.73,0.42528735632183906,0.3293684605160015,0.0,0.9852216748768473,0.6730769230769231,0.6942675159235668,0.4117647058823529,0.7857142857142857,0.4166666666666667,0.7464788732394366
0.51,0.75,0.42528735632183906,0.3287020604093775,0.0,0.9901477832512315,0.6730769230769231,0.6942675159235668,0.4117647058823529,0.7857142857142857,0.4166666666666667,0.7417840375586855
0.51,0.77,0.42528735632183906,0.3287020604093775,0.0,0.9901477832512315,0.6730769230769231,0.6942675159235668,0.4117647058823529,0.7857142857142857,0.4166666666666667,0.7417840375586855
0.51,0.79,0.42528735632183906,0.32804640869157,0.0,0.9950738916256158,0.6730769230769231,0.6942675159235668,0.4117647058823529,0.7857142857142857,0.4166666666666667,0.7370892018779343
0.51,0.81,0.42528735632183906,0.32804640869157,0.0,0.9950738916256158,0.6730769230769231,0.6942675159235668,0.4117647058823529,0.7857142857142857,0.4166666666666667,0.7370892018779343
0.51,0.83,0.42528735632183906,0.32804640869157,0.0,0.9950738916256158,0.6730769230769231,0.6942675159235668,0.4117647058823529,0.7857142857142857,0.4166666666666667,0.7370892018779343
0.51,0.85,0.42528735632183906,0.32728586979543783,0.0,1.0,0.6730769230769231,0.6942675159235668,0.4117647058823529,0.780952380952381,0.4166666666666667,0.7370892018779343
0.51,0.87,0.42528735632183906,0.32728586979543783,0.0,1.0,0.6730769230769231,0.6942675159235668,0.4117647058823529,0.780952380952381,0.4166666666666667,0.7370892018779343
0.51,0.89,0.42528735632183906,0.32728586979543783,0.0,1.0,0.6730769230769231,0.6942675159235668,0.4117647058823529,0.780952380952381,0.4166666666666667,0.7370892018779343
0.51,0.91,0.42528735632183906,0.32728586979543783,0.0,1.0,0.6730769230769231,0.6942675159235668,0.4117647058823529,0.780952380952381,0.4166666666666667,0.7370892018779343
0.51,0.93,0.42528735632183906,0.32728586979543783,0.0,1.0,0.6730769230769231,0.6942675159235668,0.4117647058823529,0.780952380952381,0.4166666666666667,0.7370892018779343
0.51,0.95,0.42528735632183906,0.32728586979543783,0.0,1.0,0.6730769230769231,0.6942675159235668,0.4117647058823529,0.780952380952381,0.4166666666666667,0.7370892018779343
0.53,0.05,0.3831417624521073,0.23109977324263037,0.46551724137931033,0.45320197044334976,0.7019230769230769,0.6942675159235668,0.0,1.0,0.0,0.9906103286384976
0.53,0.07,0.3831417624521073,0.23145299145299145,0.46551724137931033,0.458128078817734,0.7019230769230769,0.6942675159235668,0.0,0.9952380952380953,0.0,0.9906103286384976
0.53,0.09,0.3793103448275862,0.22993055555555553,0.4482758620689655,0.46798029556650245,0.7019230769230769,0.6942675159235668,0.0,0.9857142857142858,0.0,0.9859154929577465
0.53,0.11,0.3831417624521073,0.2401430882169964,0.4482758620689655,0.4876847290640394,0.7019230769230769,0.6942675159235668,0.0196078431372549,0.9761904761904762,0.0,0.9812206572769953
0.53,0.13,0.3793103448275862,0.25128675937997974,0.39655172413793105,0.5024630541871922,0.7019230769230769,0.6942675159235668,0.0392156862745098,0.9714285714285714,0.020833333333333332,0.9671361502347418
0.53,0.15,0.3831417624521073,0.2598301260370758,0.39655172413793105,0.5172413793103449,0.7019230769230769,0.6942675159235668,0.058823529411764705,0.9666666666666667,0.020833333333333332,0.9624413145539906
0.53,0.17,0.3946360153256705,0.28421089246670644,0.39655172413793105,0.5517241379310345,0.7019230769230769,0.6942675159235668,0.09803921568627451,0.9571428571428572,0.041666666666666664,0.9530516431924883
0.53,0.19,0.39846743295019155,0.29204275194077367,0.39655172413793105,0.5763546798029556,0.7019230769230769,0.6942675159235668,0.09803921568627451,0.9428571428571428,0.0625,0.9483568075117371
0.53,0.21,0.41379310344827586,0.32471146377815563,0.3793103448275862,0.6157635467980296,0.7019230769230769,0.6942675159235668,0.1568627450980392,0.9380952380952381,0.10416666666666667,0.9342723004694836
0.53,0.23,0.42528735632183906,0.34748654142788554,0.3620689655172414,0.6551724137931034,0.7019230769230769,0.6942675159235668,0.17647058823529413,0.9285714285714286,0.16666666666666666,0.92018779342723
0.53,0.25,0.42528735632183906,0.3525169376693767,0.3103448275862069,0.7093596059113301,0.7019230769230769,0.6942675159235668,0.21568627450980393,0.9142857142857143,0.1875,0.8826291079812206
0.53,0.27,0.42911877394636017,0.3591403541942396,0.29310344827586204,0.7339901477832512,0.7019230769230769,0.6942675159235668,0.21568627450980393,0.9047619047619048,0.22916666666666666,0.8732394366197183
0.53,0.29,0.4367816091954023,0.3690263259775455,0.29310344827586204,0.7635467980295566,0.7019230769230769,0.6942675159235668,0.21568627450980393,0.8952380952380953,0.2708333333333333,0.863849765258216
